Category,Brand,Model,Platform,Review,Ground_Truth
Washing Machine,Bosch,Serie 6 Front Load,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,The on-site visit was helpful but the stock was limited.,NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"Loud noise during operation, very distracting.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Middle of the road. It gets the job done.,NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,The on-site visit was helpful but the stock was limited.,NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,In-store demo unit looked much better than what was delivered.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,In-store demo unit looked much better than what was delivered.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"It is an okay product, does what it says.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,Vijay Sales,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,In-store demo unit looked much better than what was delivered.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Poor build quality, stopped working after a week.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Standard performance, similar to the previous year's model.",NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,The on-site visit was helpful but the stock was limited.,NEUTRAL
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Not worth the price. Much better options available in other stores.,NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Poor build quality, stopped working after a week.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Washing Machine,Bosch,Serie 6 Front Load,On-Site-Visit,"Standard performance, similar to the previous year's model.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Loud noise during operation, very distracting.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,Not worth the price. Much better options available in other stores.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Defective unit received, and the store is refusing to help.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Middle of the road. It gets the job done.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,"It is an okay product, does what it says.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Poor build quality, stopped working after a week.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Amazon,"Works as intended, but the build could be sturdier.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Amazon,In-store demo unit looked much better than what was delivered.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,The on-site visit was helpful but the stock was limited.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Flipkart,In-store demo unit looked much better than what was delivered.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"Defective unit received, and the store is refusing to help.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Middle of the road. It gets the job done.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"Loud noise during operation, very distracting.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"Defective unit received, and the store is refusing to help.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,"Loud noise during operation, very distracting.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,"Defective unit received, and the store is refusing to help.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,"Works as intended, but the build could be sturdier.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Croma,Excellent performance and build quality.,POSITIVE
Washing Machine,Bosch,Serie 4 WGA,Croma,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Washing Machine,Bosch,Serie 4 WGA,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
